tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0001347	short	Ononko's Vow	Ononko's Vow	0	1910	\N	\N	Drama,Short
tt0000794	short	The Apache Girl's Revenge	Apachepigens hævn	0	1909	\N	\N	Drama,Short
tt0001887	short	The Skating Bug	The Skating Bug	0	1911	\N	\N	Comedy,Short
tt0004707	movie	Tillie's Punctured Romance	Tillie's Punctured Romance	0	1914	\N	82	Comedy
tt0000120	short	Rescue on the River, Pt. 1	Sauvetage en rivière, 2e	0	1896	\N	\N	Documentary,Short
tt0003589	movie	0-18 or A Message from the Sky	On His Majesty's Service	0	1914	\N	\N	Crime,Drama
tt0004029	short	Goodbye Summer	Goodbye Summer	0	1914	\N	\N	Drama,Short
tt0002237	short	Her Dressmaker's Bills	Her Dressmaker's Bills	0	1912	\N	6	Comedy,Short
tt0001154	short	Circle C Ranch's Wedding Present	Circle C Ranch's Wedding Present	0	1910	\N	\N	Short,Western
tt0000659	short	Caught by Wireless	Caught by Wireless	0	1908	\N	10	Drama,Short
tt0000693	short	Gerona monumental	Gerona monumental	0	1908	\N	\N	Documentary,Short
tt0001533	short	Carmenita the Faithful	Carmenita the Faithful	0	1911	\N	\N	Short,Western
tt0001880	short	The Sheriff's Decision	The Sheriff's Decision	0	1911	\N	\N	Short,Western
tt0002489	short	The Siege of Petersburg	The Siege of Petersburg	0	1912	\N	\N	Short,Thriller,War
tt0003341	short	Romance of Sunshine Alley	Romance of Sunshine Alley	0	1914	\N	28	Drama,Short
tt0002659	short	Bangville Police	Bangville Police	0	1913	\N	8	Comedy,Short
tt0000553	short	The Haunted Hotel	The Haunted Hotel	0	1907	\N	5	Animation,Comedy,Fantasy
tt0002998	short	The Iconoclast	The Iconoclast	0	1913	\N	29	Drama,Short,Western
tt0002764	movie	Corrida de feria de las fiestas del Pilar	Corrida de feria de las fiestas del Pilar	0	1913	\N	\N	\N
tt0004598	movie	Sins of the Parents	Sins of the Parents	0	1914	\N	\N	Drama
tt0003470	movie	A Tourada dos Casimiros	A Tourada dos Casimiros	0	1913	\N	\N	Documentary
tt0000106	short	Retour au cantonnement	Retour au cantonnement	0	1896	\N	\N	Short
tt0003809	short	The Cup Final Mystery	The Cup Final Mystery	0	1914	\N	\N	Crime,Short,Sport
tt0000617	short	The Robber's Sweetheart	Røverens brud	0	1907	\N	12	Drama,Short
tt0004592	short	Sierra Jim's Reformation	Sierra Jim's Reformation	0	1914	\N	\N	Short,Western
tt0004291	movie	The Man Who Could Not Lose	The Man Who Could Not Lose	0	1914	\N	\N	Drama
tt0003594	short	Across the Court	Across the Court	0	1914	\N	10	Comedy,Short
tt0001371	short	Ramona	Ramona	0	1910	\N	17	Drama,Romance,Short
tt0004474	short	The Plum Tree	The Plum Tree	0	1914	\N	\N	Drama,Short
tt0002775	short	The Crisis	The Crisis	0	1913	\N	33	Short
tt0005012	short	Broncho Billy Well Repaid	Broncho Billy Well Repaid	0	1915	\N	\N	Short,Western
tt0003335	movie	The Robbers	The Robbers	0	1913	\N	56	Drama
tt0002634	short	Another Man's Wife	Another Man's Wife	0	1913	\N	\N	Drama,Short
tt0004645	short	The Strike	The Strike	0	1914	\N	\N	Drama,Short
tt0000860	short	The Faded Lilies	The Faded Lilies	0	1909	\N	5	Drama,Short
tt0000233	short	Choque de dos transatlánticos	Choque de dos transatlánticos	0	1899	\N	2	Animation,Short
tt0002535	short	Tragedy of the Dress Suit	Tragedy of the Dress Suit	0	1912	\N	8	Comedy,Short
tt0000042	short	Bateau-mouche sur la Seine	Bateau-mouche sur la Seine	0	1896	\N	\N	Documentary,Short
tt0002229	short	He Must Have a Wife	He Must Have a Wife	0	1912	\N	7	Comedy,Short
tt0002046	movie	La Barrera número 13	La Barrera número 13	0	1913	\N	\N	\N
tt0003225	short	Oh! You Scotch Lassie	Oh! You Scotch Lassie	0	1913	\N	\N	Comedy,Short
tt0000197	short	La flagellation	La flagellation	0	1898	\N	1	Short
tt0004818	short	Willie's Disguise	Willie's Disguise	0	1914	\N	\N	Comedy,Short
tt0000146	short	Le cocher de fiacre endormi	Le cocher de fiacre endormi	0	1897	\N	\N	Comedy,Short
tt0004847	movie	Prisoner of the Night	Az éjszaka rabja	0	1914	\N	45	\N
tt0000599	short	Polar Bear Hunt	Isbjørnejagten	0	1907	\N	\N	Documentary,Drama,Short
tt0003167	movie	Home, Sweet Home	Home, Sweet Home	0	1914	\N	55	Drama
tt0001818	short	Out from the Shadow	Out from the Shadow	0	1911	\N	\N	Drama,Short
tt0000929	short	Klebolin klebt alles	Klebolin klebt alles	0	1990	\N	\N	Comedy,Short
tt0003456	movie	Through Fire and Air	Through Fire and Air	0	1913	\N	\N	\N
tt0000643	short	Barbara Fritchie: The Story of a Patriotic American Woman	Barbara Fritchie: The Story of a Patriotic American Woman	0	1908	\N	\N	Drama,History,Short
tt0002300	short	The Legend of Sleepy Hollow	The Legend of Sleepy Hollow	0	1912	\N	\N	Comedy,Drama,Short
tt0001451	short	A Westerner's Way	A Westerner's Way	0	1910	\N	\N	Short,Western
tt0001770	short	A Man for All That	A Man for All That	0	1911	\N	\N	Comedy,Drama,Short
tt0001642	short	Get Rich Quick	Get Rich Quick	0	1911	\N	13	Drama,Short
tt0000988	short	The Short-Sighted Governess	Den nærsynede guvernante	0	1909	\N	2	Comedy,Short
tt0001494	short	The Bad Man's First Prayer	The Bad Man's First Prayer	0	1911	\N	\N	Short,Western
tt0002821	short	The Echo of a Song	The Echo of a Song	0	1913	\N	10	Drama,Romance,Short
tt0003782	short	Colonel Heeza Liar in Mexico	Colonel Heeza Liar in Mexico	0	1914	\N	\N	Animation,Comedy,Short
tt0003957	movie	A Fight for Freedom; or, Exiled to Siberia	A Fight for Freedom; Or, Exiled to Siberia	0	1914	\N	\N	Drama
tt0003842	short	Doc Yak, the Cartoonist	Doc Yak, the Cartoonist	0	1914	\N	\N	Animation,Comedy,Short
tt0003304	short	The Prophecy	The Prophecy	0	1913	\N	\N	Drama,Short
tt0004825	movie	The Wishing Ring: An Idyll of Old England	The Wishing Ring: An Idyll of Old England	0	1914	\N	54	Comedy,Drama,Romance
tt0004354	short	The Moonstone of Fez	The Moonstone of Fez	0	1914	\N	\N	Drama,Mystery,Short
tt0001538	short	Caught with the Goods	Caught with the Goods	0	1911	\N	6	Comedy,Short
tt0002412	short	An Outcast Among Outcasts	An Outcast Among Outcasts	0	1912	\N	17	Drama,Short
tt0001697	short	In the Days of Chivalry	In the Days of Chivalry	0	1911	\N	\N	Drama,Romance,Short
tt0001305	short	La manta del caballo	La manta del caballo	0	1910	\N	\N	Short
tt0003543	short	A Whiff of Onion	A Whiff of Onion	0	1913	\N	\N	Comedy,Short
tt0001863	short	A Romany Tragedy	A Romany Tragedy	0	1911	\N	17	Drama,Short
tt0002215	short	The Godmother	The Godmother	0	1912	\N	\N	Comedy,Short
tt0003069	short	Lille Klaus og store Klaus	Lille Klaus og store Klaus	0	1913	\N	42	Comedy,Short
tt0004536	short	The Ring	The Ring	0	1914	\N	\N	Drama,Short
tt0004177	movie	Joliet Prison, Joliet, Ill.	Joliet Prison, Joliet, Ill.	0	1914	\N	\N	Documentary
tt0003019	short	The Inventor's Sketch	The Inventor's Sketch	0	1913	\N	\N	Drama,Short
tt0001341	movie	Jarní sen starého mládence	Jarní sen starého mládence	0	1913	\N	\N	Comedy
tt0003859	movie	Dope	Dope	0	1914	\N	\N	Drama
tt0003509	short	A Virginia Feud	A Virginia Feud	0	1913	\N	\N	Drama,Short
tt0000868	movie	Fiestas de Santa Lucía - Belenes	Fiestas de Santa Lucía - Belenes	0	1909	\N	\N	\N
tt0001449	short	A Western Maid	A Western Maid	0	1910	\N	\N	Short,Western
tt0003933	short	A Fatal Flirtation	A Fatal Flirtation	0	1914	\N	\N	Comedy,Short
tt0002047	movie	A Batalha	A Batalha	0	1912	\N	\N	Documentary
tt0003350	short	For the Love of a Toreador	Sangue gitano	0	1913	\N	\N	Drama,Short
tt0002267	short	In the Elemental World	In the Elemental World	0	1913	\N	\N	Drama,Short
tt0003285	short	The Police Women	The Police Women	0	1913	\N	\N	Animation,Short
tt0004268	short	Lover's Luck	Lover's Luck	0	1914	\N	\N	Comedy,Short
tt0002378	short	Mr. Grouch at the Seashore	Mr. Grouch at the Seashore	0	1912	\N	\N	Comedy,Short
tt0004885	movie	Always in the Way	Always in the Way	0	1915	\N	50	Drama
tt0003076	movie	Livets konflikter	Livets konflikter	0	1913	\N	64	Drama
tt0004262	short	Love, Luck and Gasoline	Love, Luck and Gasoline	0	1914	\N	\N	Comedy,Short
tt0002709	short	Broncho Billy's Gratefulness	Broncho Billy's Gratefulness	0	1913	\N	11	Short,Western
tt0003988	movie	The Fortune Hunter	The Fortune Hunter	0	1914	\N	\N	Comedy
tt0001716	movie	Julius Caesar's Sandals	Julius Caesar's Sandals	0	1911	\N	\N	\N
tt0001590	short	Dæmonen	Dæmonen	0	1911	\N	5	Drama,Short
tt0003413	short	The Stolen Treaty	The Stolen Treaty	0	1913	\N	\N	Drama,Short
tt0004673	short	The Tavern of Tragedy	The Tavern of Tragedy	0	1914	\N	20	Drama,Short,War
tt0000278	short	Buffalo Bill's Show Parade	Buffalo Bill's Show Parade	0	1900	\N	\N	Short
tt0002958	movie	El hijo del mar	El hijo del mar	0	1913	\N	\N	\N
tt0001928	short	Through Darkened Vales	Through Darkened Vales	0	1911	\N	17	Drama,Short
tt0002131	movie	A Dança dos Apaches	A Dança dos Apaches	0	1912	\N	\N	\N
tt0003996	short	Miss Soapsuds	Fräulein Seifenschaum	0	1914	\N	10	Short
tt0003900	short	The Fable of Aggie and the Aggravated Attacks	The Fable of Aggie and the Aggravated Attacks	0	1914	\N	\N	Comedy,Short
tt0002120	short	The Crisis	The Crisis	0	1912	\N	20	Short,Western
tt0004821	short	Winky and the Gorgonzola Cheese	Winky and the Gorgonzola Cheese	0	1914	\N	7	Comedy,Short
tt0000038	short	The Ball Game	The Ball Game	0	1898	\N	1	Documentary,Short,Sport
tt0001554	short	The Corporation and the Ranch Girl	The Corporation and the Ranch Girl	0	1911	\N	\N	Short,Western
tt0000698	short	The Heart of O Yama	The Heart of O Yama	0	1908	\N	15	Drama,Romance,Short
tt0004073	short	Her First Lesson	Her First Lesson	0	1914	\N	\N	Comedy,Short
tt0001382	movie	Revolução de 5 de Outubro	Revolução de 5 de Outubro	0	1910	\N	\N	Documentary
tt0005053	short	The Cannon Ball	The Cannon Ball	0	1915	\N	20	Comedy,Short
tt0003110	short	Mademoiselle 100 millions	Mademoiselle 100 millions	0	1913	\N	\N	Crime,Drama,Short
tt0003050	short	A Landlord's Troubles	A Landlord's Troubles	0	1913	\N	\N	Comedy,Short
tt0002045	short	The Ball Player and the Bandit	The Ball Player and the Bandit	0	1912	\N	12	Drama,Romance,Short
tt0002314	short	The Loan Shark	The Loan Shark	0	1912	\N	\N	Drama,Short
tt0001161	short	The Converts	The Converts	0	1910	\N	16	Drama,Short
tt0002690	short	The Boatswain's Daughter	The Boatswain's Daughter	0	1913	\N	8	Drama,Romance,Short
tt0000964	short	A Midnight Adventure	A Midnight Adventure	0	1909	\N	6	Comedy,Crime,Short
tt0000303	short	Gavotte directoire	Gavotte directoire	0	1900	\N	\N	Short
tt0002109	movie	The Colonel's Son	The Colonel's Son	0	1912	\N	\N	\N
tt0002510	short	A String of Pearls	A String of Pearls	0	1912	\N	17	Drama,Short
tt0002533	short	The Tourists	The Tourists	0	1912	\N	6	Comedy,Short,Western
tt0004400	short	The Night Hawks	The Night Hawks	0	1914	\N	\N	Crime,Drama,Romance
tt0001729	short	The Law of the Range	The Law of the Range	0	1911	\N	\N	Drama,Short,Western
tt0004539	short	The Rival Stage Lines	The Rival Stage Lines	0	1914	\N	\N	Comedy,Short,Western
tt0001778	movie	Menneskedyret	Menneskedyret	0	1911	\N	\N	\N
tt0001252	short	His Only Daughter	His Only Daughter	0	1910	\N	\N	Drama,Short
tt0003207	short	Near to Earth	Near to Earth	0	1913	\N	17	Drama,Short
tt0003892	short	Etienne of the Glad Heart	Etienne of the Glad Heart	0	1914	\N	\N	Drama,Short
tt0000543	short	Kong Christian d. IXs Bisættelse	Kong Christian d. IXs Bisættelse	0	1906	\N	15	Documentary,Short
tt0001684	short	The Honeymooners	The Honeymooners	0	1911	\N	\N	Romance,Short
tt0002113	short	The Conquest of the Pole	À la conquête du pôle	0	1912	\N	33	Adventure,Horror,Sci-Fi
tt0000673	short	La Dolores	La Dolores	0	1908	\N	15	Short
tt0002036	short	At It Again	At It Again	0	1912	\N	6	Comedy,Short
tt0000379	short	Visita de la escuadra inglesa a Barcelona	Visita de la escuadra inglesa a Barcelona	0	1901	\N	6	Documentary,Short
tt0003322	short	The Redemption	The Redemption	0	1913	\N	\N	Drama,Short
tt0003243	movie	The Orphan	The Orphan	0	1913	\N	\N	\N
tt0002990	short	How Men Propose	How Men Propose	0	1913	\N	6	Comedy,Short
tt0003381	short	A Small Time Act	A Small Time Act	0	1913	\N	\N	Comedy,Short
tt0001060	short	The Test	The Test	0	1909	\N	6	Drama,Short
tt0000623	short	The Magic Bag	Tryllesækken	0	1907	\N	4	Comedy,Short
tt0000637	short	The Assassination of the Duke de Guise	L'assassinat du duc de Guise	0	1908	\N	15	Drama,History,Short
tt0001890	short	The Smile of a Child	The Smile of a Child	0	1911	\N	\N	Drama,Romance,Short
tt0004981	movie	The Blindness of Virtue	The Blindness of Virtue	0	1915	\N	\N	Drama
tt0003552	short	Will Power	Will Power	0	1913	\N	\N	Comedy,Short
tt0003362	movie	The Sea Wolf	The Sea Wolf	0	1913	\N	70	Drama
tt0004413	short	The Ocean Waif	The Ocean Waif	0	1916	\N	40	Comedy,Drama,Romance
tt0004526	short	The Rejuvenation of Aunt Mary	The Rejuvenation of Aunt Mary	0	1916	\N	30	Comedy,Short
tt0003918	short	The Fable of the Long Range Lover and the Lallypalooze	The Fable of the Long Range Lover and the Lallypalooze	0	1914	\N	\N	Comedy,Short
tt0002698	short	Bridegrooms Beware	Bridegrooms Beware	0	1913	\N	7	Comedy,Short
tt0003526	short	The Werewolf	The Werewolf	0	1913	\N	18	Adventure,Drama,Fantasy
tt0005051	short	Can You Beat It?	Can You Beat It?	0	1915	\N	\N	Comedy,Short
tt0004141	movie	Im Schützengraben	Im Schützengraben	0	1914	\N	\N	\N
tt0004554	short	The Sacrifice of Kathleen	The Sacrifice of Kathleen	0	1914	\N	\N	Drama,Short
tt0002293	short	Kings of the Forest	Kings of the Forest	0	1912	\N	21	Drama,Short
tt0000277	short	Bataille de boules de neige	Bataille de boules de neige	0	1900	\N	\N	Short
tt0004570	movie	The Secret of the Mountain	The Secret of the Mountain	0	1915	\N	\N	Drama
tt0001988	short	The Woodcutter's Romance	The Woodcutter's Romance	0	1911	\N	\N	Drama,Short
tt0001452	short	What the Daisy Said	What the Daisy Said	0	1910	\N	16	Romance,Short
tt0001446	short	The Way of the World	The Way of the World	0	1910	\N	16	Drama,Short
tt0001387	short	A Romance of the Western Hills	A Romance of the Western Hills	0	1910	\N	16	Romance,Short,Western
tt0001177	short	Davy Crockett	Davy Crockett	0	1910	\N	\N	Adventure,Biography,Short
tt0001280	short	Copenhagen by Night	København ved Nat	0	1910	\N	25	Short
tt0001171	short	The Cowpuncher's Ward	The Cowpuncher's Ward	0	1910	\N	\N	Short,Western
tt0000773	short	Thompson's Night Out	Thompson's Night Out	0	1908	\N	\N	Short
tt0003275	short	Pickaninni's G-string	Pickaninni's G-string	0	1913	\N	\N	Animation,Short
tt0001873	short	The Schoolmaster of Mariposa	The Schoolmaster of Mariposa	0	1910	\N	\N	Short,Western
tt0004611	short	The Social Ghost	The Social Ghost	0	1914	\N	\N	Drama,Short
tt0004271	movie	Luchtkastelen	Luchtkastelen	0	1914	\N	60	Drama
tt0003741	short	Cactus Jake, Heart-Breaker	Cactus Jake, Heart-Breaker	0	1914	\N	\N	Short,Western
tt0004740	movie	The Typhoon	The Typhoon	0	1914	\N	\N	Drama
tt0003172	short	The Moulding	The Moulding	0	1913	\N	\N	Drama,Romance,Short
tt0001115	movie	Ansigttyven I	Ansigttyven I	0	1910	\N	\N	Crime
tt0001065	short	Tis an Ill Wind That Blows No Good	Tis an Ill Wind That Blows No Good	0	1909	\N	10	Drama,Short
tt0001296	short	La lucha por la divisa	La lucha por la divisa	0	1910	\N	34	Short
tt0001499	short	The Battle	The Battle	0	1911	\N	17	Action,Drama,Short
tt0001740	short	The Lonedale Operator	The Lonedale Operator	0	1911	\N	17	Drama,Romance,Short
tt0002290	short	Katchem Kate	Katchem Kate	0	1912	\N	11	Comedy,Short
tt0002719	short	The Primitive Man	Brute Force	0	1914	\N	32	Adventure,Drama,Sci-Fi
tt0003003	short	In Convict Garb	In Convict Garb	0	1913	\N	\N	Drama,Short
tt0003923	short	The Face on the Barroom Floor	The Face on the Barroom Floor	0	1914	\N	14	Comedy,Short
tt0003731	movie	Burning Daylight: The Adventures of 'Burning Daylight' in Alaska	Burning Daylight: The Adventures of 'Burning Daylight' in Alaska	0	1914	\N	50	Adventure,Drama
tt0002745	short	A Chance Deception	A Chance Deception	0	1913	\N	11	Drama,Short
tt0003797	short	The Countess	The Countess	0	1914	\N	\N	Romance,Short
tt0004744	short	Und das Licht erlosch	Und das Licht erlosch	0	1914	\N	42	Short
tt0000783	short	When Knighthood Was in Flower	When Knighthood Was in Flower	0	1908	\N	10	Short
tt0004482	short	Por el hilo se saca el ovillo	Por el hilo se saca el ovillo	0	1914	\N	15	Short
tt0003079	short	The Long and Short of It	The Long and Short of It	0	1913	\N	\N	Comedy,Short
tt0002711	short	Broncho Billy's Last Deed	Broncho Billy's Last Deed	0	1913	\N	\N	Short,Western
tt0003008	movie	In the Stretch	In the Stretch	0	1913	\N	\N	Drama
tt0001425	short	True to His Duty	True to His Duty	0	1910	\N	\N	Drama,Short
tt0004868	movie	Ágyú és harang	Ágyú és harang	0	1915	\N	\N	\N
tt0001260	short	The Impalement	The Impalement	0	1910	\N	16	Drama,Short
tt0004114	movie	Homenaje a Lanuza	Homenaje a Lanuza	0	1914	\N	\N	Documentary
tt0004468	short	The Phantom Violin	The Phantom Violin	0	1914	\N	40	Drama,Short
tt0002467	movie	Romani, the Brigand	Romani, the Brigand	0	1912	\N	\N	\N
tt0004472	short	The Pipes o' Pan	The Pipes o' Pan	0	1914	\N	\N	Drama,Short
tt0001130	short	The Bearded Bandit	The Bearded Bandit	0	1910	\N	\N	Short,Western
tt0004225	movie	The Light Unseen	The Light Unseen	0	1914	\N	\N	Drama
tt0003257	short	Pearl as a Clairvoyant	Pearl as a Clairvoyant	0	1913	\N	\N	Comedy,Short
tt0003112	short	The Making of Broncho Billy	The Making of Broncho Billy	0	1913	\N	9	Short,Western
tt0001654	short	Heart Beats of Long Ago	Heart Beats of Long Ago	0	1911	\N	17	Drama,Romance,Short
tt0004759	short	The Vampire's Trail	The Vampire's Trail	0	1914	\N	26	Drama,Short
tt0000998	short	Othello	Otello	0	1909	\N	12	Drama,Romance,Short
tt0003575	short	The Worker	The Worker	0	1913	\N	\N	Drama,Short
tt0000167	short	Salida de misa de doce del Pilar de Zaragoza	Salida de misa de doce del Pilar de Zaragoza	0	1899	\N	\N	Documentary,Short
tt0001374	short	The Ranchman's Feud	The Ranchman's Feud	0	1910	\N	\N	Short,Western
tt0002364	short	The Millionaire Vagabonds	The Millionaire Vagabonds	0	1912	\N	\N	Comedy,Short
tt0003968	short	A Flash in the Dark	A Flash in the Dark	0	1914	\N	10	Drama,Romance,Short
tt0004111	short	The Hold-Up	The Hold-Up	0	1914	\N	11	Drama,Romance,Short
tt0002959	short	The Hindoo Charm	The Hindoo Charm	0	1913	\N	11	Drama,Short
tt0003494	short	Universal Trade Marks	Universal Trade Marks	0	1913	\N	\N	Animation,Short
tt0003909	short	The Fable of the Brash Drummer and the Nectarine	The Fable of the Brash Drummer and the Nectarine	0	1914	\N	11	Comedy,Short
tt0000997	short	The Open Gate	The Open Gate	0	1909	\N	11	Drama,Short
tt0000030	short	Rough Sea at Dover	Rough Sea at Dover	0	1895	\N	1	Documentary,Short
tt0003653	short	The Baggage Smasher	The Baggage Smasher	0	1914	\N	\N	Comedy,Short
tt0002563	short	The Violin of M'sieur	The Violin of M'sieur	0	1914	\N	20	Drama,Short
tt0002004	short	Alkali Ike Bests Broncho Billy	Alkali Ike Bests Broncho Billy	0	1912	\N	\N	Comedy,Short
tt0001062	short	Those Awful Hats	Those Awful Hats	0	1909	\N	5	Comedy,Short
tt0003562	short	With Her Rival's Help	With Her Rival's Help	0	1913	\N	\N	Comedy,Short
tt0000245	short	The Haunted House	The Haunted House	0	1899	\N	\N	Comedy,Fantasy,Horror
tt0004187	short	Keeping a Husband	Keeping a Husband	0	1914	\N	\N	Comedy,Drama,Short
tt0000160	short	The Last Days of Pompeii	The Last Days of Pompeii	0	1900	\N	\N	Drama,Short
tt0003534	short	When Love Is Young	When Love Is Young	0	1913	\N	\N	Comedy,Short
tt0004671	short	The Tango in Tuckerville	The Tango in Tuckerville	0	1914	\N	\N	Comedy,Short
tt0003588	short	'Twas the Night Before Christmas	'Twas the Night Before Christmas	0	1914	\N	\N	Fantasy,Short
tt0000273	short	Attack on a China Mission	Attack on a China Mission	0	1900	\N	4	Action,Crime,Drama
tt0001530	movie	The Bushranger's Bride	Captain Midnight, the Bush King	0	1911	\N	\N	Drama
tt0001539	short	Cain and Abel	Caïn et Abel	0	1911	\N	\N	Drama,Short
tt0004066	movie	Sealed Orders	Det hemmelighedsfulde X	0	1914	\N	84	Drama,Mystery
tt0000524	short	New York Subway	New York Subway	0	1905	\N	6	Documentary,Short
tt0001434	short	Under Western Skies	Under Western Skies	0	1910	\N	\N	Short,Western
tt0000294	short	La danse du ventre	La danse du ventre	0	1900	\N	\N	Short
tt0004283	short	Mabel's New Job	Mabel's New Job	0	1914	\N	\N	Comedy,Short
tt0001187	short	The Duke's Plan	The Duke's Plan	0	1910	\N	11	Drama,Short
tt0004093	short	His Grandchild	His Grandchild	0	1914	\N	12	Drama,Short
tt0001999	short	Agaton och Fina	Agaton och Fina	0	1912	\N	\N	Comedy,Short
tt0002654	short	Back to Life	Back to Life	0	1913	\N	20	Drama,Short
tt0000260	short	Transformations	Transformations	0	1899	\N	\N	Comedy,Short
tt0003165	movie	Fantômas: The Dead Man Who Killed	Fantômas III: Le mort qui tue	0	1913	\N	90	Crime,Drama,Mystery
tt0000085	short	Gardener Burning Weeds	Jardinier brûlant des herbes	0	1896	\N	\N	Short
tt0000001	short	Carmencita	Carmencita	0	1894	\N	1	Documentary,Short
tt0001724	short	The Last Drop of Water	The Last Drop of Water	0	1911	\N	18	Short,Western
tt0001218	short	A Fallen Spirit	L'épée du spirite	0	1910	\N	6	Animation,Fantasy,Horror
tt0003053	movie	Laura y sus pretendientes	Laura y sus pretendientes	0	1913	\N	\N	\N
tt0000518	short	Juanito el forzudo	Juanito el forzudo	0	1905	\N	\N	Short
tt0000380	short	Sleeping Beauty	La belle au bois dormant	0	1903	\N	\N	Drama,Fantasy,Short
tt0000884	short	The Red Domino	Grevinde X	0	1909	\N	\N	Drama,Short
tt0000081	short	Towing a Boat on the River	Les haleurs de bateaux	0	1896	\N	\N	Documentary,Short
tt0002153	movie	The Great Circus Catastrophe	Dødsspring til hest fra cirkuskuplen	0	1912	\N	45	Drama
tt0004667	movie	Taking His Chance	Taking His Chance	0	1914	\N	\N	\N
tt0000947	movie	Lægens offer	Lægens offer	0	1909	\N	\N	\N
tt0003447	short	Their Husbands	Their Husbands	0	1913	\N	\N	Comedy,Short
tt0000500	short	The Abductors	The Abductors	0	1905	\N	\N	Drama,Short
tt0003752	movie	Captain Swift	Captain Swift	0	1914	\N	\N	Drama
tt0004105	short	His Sob Story	His Sob Story	0	1914	\N	23	Drama,Short
tt0004890	movie	American Game Trails	American Game Trails	0	1915	\N	\N	Documentary
tt0001983	short	The White Rose of the Wilds	The White Rose of the Wilds	0	1911	\N	17	Drama,Short
tt0001325	short	The Mistaken Bandit	The Mistaken Bandit	0	1910	\N	\N	Short,Western
tt0001175	movie	Camille	La dame aux camélias	0	1912	\N	\N	Drama,Romance
tt0000290	short	Dance de l'ivresse	Dance de l'ivresse	0	1900	\N	\N	Short
tt0003028	short	The Jew's Christmas	The Jew's Christmas	0	1913	\N	\N	Drama,Short
tt0004224	movie	Life's Shop Window	Life's Shop Window	0	1914	\N	50	Drama
tt0004264	short	The Love of Tokiwa	The Love of Tokiwa	0	1914	\N	\N	Drama,Short
tt0003106	short	Mabel's New Hero	Mabel's New Hero	0	1913	\N	10	Comedy,Short
tt0004166	short	It's a Long Long Way to Tipperary	It's a Long Long Way to Tipperary	0	1914	\N	\N	Drama,Short,War
tt0000044	short	Le bivouac	Le bivouac	0	1896	\N	1	Short
tt0003380	short	The Sleuths at the Floral Parade	The Sleuths at the Floral Parade	0	1913	\N	\N	Comedy,Short
tt0001147	movie	O Centenário da Guerra Peninsular	O Centenário da Guerra Peninsular	0	1910	\N	\N	Documentary
tt0002854	short	Fatty's Flirtation	Fatty's Flirtation	0	1913	\N	6	Comedy,Short
tt0000532	short	Torrero y la ribera (Calles y plazas de Zaragoza)	Torrero y la ribera (Calles y plazas de Zaragoza)	0	1905	\N	\N	Documentary,Short
tt0001704	short	Indiscretions of Betty	Indiscretions of Betty	0	1910	\N	\N	Comedy,Short
tt0001156	short	The Cloister's Touch	The Cloister's Touch	0	1910	\N	\N	Drama,Short
tt0000697	short	The Guerrilla	The Guerrilla	0	1908	\N	15	Action,Short,War
tt0004327	short	The Mexican	The Mexican	0	1914	\N	\N	Short,Western
tt0001602	movie	El fantasma del castillo	El fantasma del castillo	0	1911	\N	\N	\N
tt0001229	short	Et gensyn	Et gensyn	0	1910	\N	\N	Short
tt0001521	short	En bryllupsaften	En bryllupsaften	0	1911	\N	12	Comedy,Short
tt0001316	short	Messaline	Messaline	0	1910	\N	\N	Short
tt0004934	short	Back to the Primitive	Back to the Primitive	0	1915	\N	\N	Comedy,Short
tt0000043	short	Batteuse à vapeur	Batteuse à vapeur	0	1896	\N	\N	Documentary,Short
tt0003089	short	Love and Courage	Love and Courage	0	1913	\N	\N	Comedy,Short
tt0001203	movie	Excursión al Gombreny	Excursión al Gombreny	0	1910	\N	\N	\N
tt0000041	short	Bataille de neige	Bataille de neige	0	1897	\N	1	Comedy,Documentary,Short
tt0002232	short	Helen's Marriage	Helen's Marriage	0	1912	\N	7	Comedy,Short
tt0004369	movie	My Official Wife	My Official Wife	0	1914	\N	50	Drama
tt0004404	movie	Nightmare	Nightmare	0	1914	\N	\N	\N
tt0004899	short	Anselo Lee	Anselo Lee	0	1915	\N	30	Drama,Short
tt0003030	short	John Tobin's Sweetheart	John Tobin's Sweetheart	0	1913	\N	\N	Comedy,Short
tt0004641	short	Stout Hearts But Weak Knees	Stout Hearts But Weak Knees	0	1914	\N	\N	Comedy,Short
tt0003771	movie	The Christian	The Christian	0	1914	\N	80	Drama
tt0000031	short	Jumping the Blanket	Le saut à la couverture	0	1895	\N	1	Documentary,Short
tt0002447	short	A Race with Time	A Race with Time	0	1912	\N	\N	Romance,Short
tt0002318	short	A Lodging for the Night	A Lodging for the Night	0	1912	\N	17	Romance,Short
tt0004626	movie	The Spirit of the Conqueror	The Spirit of the Conqueror	0	1914	\N	\N	Drama
tt0002056	short	Prekrasnaya Lyukanida	Prekrasnaya Lyukanida	0	1912	\N	10	Animation,Short
tt0001314	short	Il mercante di Venezia	Il mercante di Venezia	0	1911	\N	19	Drama,Short
tt0004755	movie	Uriel Acosta	Uriel Acosta	0	1914	\N	50	Biography,Drama,History
tt0003081	short	Looking for Trouble	Looking for Trouble	0	1913	\N	\N	Comedy,Drama,Short
