tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0017601	short	Alice at the Carnival	Alice at the Carnival	0	1927	\N	\N	Animation,Comedy,Short
tt0163168	short	Quo vadis, Adam?	Quo vadis, Adam?	0	1978	\N	\N	Short
tt0187458	short	Rio Vermelho	Rio Vermelho	0	1999	\N	15	Drama,Short
tt0014758	short	The Cannon Ball Express	The Cannon Ball Express	0	1924	\N	\N	Comedy,Short
tt0062755	movie	The Boston Strangler	The Boston Strangler	0	1968	\N	116	Crime,Drama,Mystery
tt0058365	movie	Mondo Cane 2	Mondo cane n. 2	0	1963	\N	102	Documentary,Horror
tt0225339	movie	Animal Attraction: Carnal Desires	Carnal Desires	0	1999	\N	87	Drama,Romance
tt0144975	short	The Horrible Being Never Seen	El horrible ser nunca visto	0	1966	\N	17	Comedy,Fantasy,Horror
tt0124966	tvSeries	Para qué sirve un marido	Para qué sirve un marido	0	1997	1997	\N	Comedy,Drama
tt0107174	movie	Härifrån till Kim	Härifrån till Kim	0	1993	\N	104	Drama,Romance
tt0043228	tvSeries	Schlitz Playhouse	Schlitz Playhouse of Stars	0	1951	1959	30	Comedy,Drama
tt0029093	movie	The Kreutzer Sonata	Die Kreutzersonate	0	1937	\N	85	Drama
tt0136571	short	Torero	Torero	0	1962	\N	11	Documentary,Short
tt0145972	short	The Plain Man's Guide to Advertising	The Plain Man's Guide to Advertising	0	1963	\N	22	Animation,Short
tt0081813	movie	¿Dónde estará mi niño?	¿Dónde estará mi niño?	0	1981	\N	87	Comedy,Musical
tt0229019	tvMovie	Virgo	Virgo	0	1998	\N	\N	\N
tt0116615	short	Mother's Name: Orange	Ime majke: Naranca	0	1996	\N	18	Comedy,Documentary,Short
tt0214225	movie	L'ultimo ballo	L'ultimo ballo	0	1941	\N	90	Comedy
tt0240594	short	Hungarian Women Plucking Geese	Hungarian Women Plucking Geese	0	1898	\N	\N	Documentary,Short
tt0250880	tvSeries	Maggie Muggins	Maggie Muggins	0	1955	1962	15	\N
tt0064526	movie	Justine	Justine	0	1969	\N	116	Drama,Mystery,Romance
tt0141419	video	Jamie and Lana	Jamie and Lana	1	1992	\N	\N	Adult
tt0231873	tvSeries	Kapitein Zeppos	Kapitein Zeppos	0	1964	1969	30	Action,Adventure
tt0130249	short	The Seesaw and the Shoes	The Seesaw and the Shoes	0	1945	\N	11	Short
tt0136016	video	Double Load 2	Double Load 2	1	1994	\N	\N	Adult
tt0155843	movie	Madhusudhan	Madhusudhan	0	1941	\N	\N	\N
tt0132962	movie	The Flash	The Flash	0	1923	\N	50	Drama
tt0260918	videoGame	Galerians	Galerians	0	1999	\N	\N	Action,Adventure,Fantasy
tt0046283	movie	A Lost Letter	O scrisoare pierduta	0	1954	\N	135	Comedy
tt0161995	short	The Sunny South	The Sunny South	0	1933	\N	6	Animation,Short
tt0214683	movie	Faith and the Water Dog	Faith and the Water Dog	0	2000	\N	\N	Action,Comedy,Romance
tt0225686	short	Family Planning in Ghana	Family Planning in Ghana	0	1973	\N	28	Short
tt0029218	movie	Married Before Breakfast	Married Before Breakfast	0	1937	\N	71	Comedy
tt0114945	movie	Willies Requiem	Willies Requiem	0	1995	\N	\N	\N
tt0136111	movie	Eat, Drink and Make Merrie	Eat, Drink and Make Merrie	0	1969	\N	64	Comedy
tt0182272	movie	La leggenda di Pierrette	La leggenda di Pierrette	0	1916	\N	67	Drama
tt0153645	movie	The Wanton Nymph	The Wanton Nymph	1	1972	\N	56	Adult
tt0077116	movie	The ABC of Love and Sex: Australia Style	The ABC of Love and Sex: Australia Style	0	1978	\N	85	Comedy,Documentary,Romance
tt0184059	movie	Yosho no musume	Yosho no musume	0	1916	\N	\N	\N
tt0233101	tvSeries	The Red Fisher Show	The Red Fisher Show	0	1965	\N	\N	\N
tt0104832	tvMiniSeries	I Sell My Dreams	Me alquilo para soñar	0	1992	1992	330	Musical
tt0013868	movie	La belle Nivernaise	La belle Nivernaise	0	1924	\N	69	Drama
tt0248210	short	My Baby Doll	My Baby Doll	0	1925	\N	20	Comedy,Short
tt0069528	movie	Young Winston	Young Winston	0	1972	\N	124	Biography,Drama,War
tt0245405	movie	Saaz Aur Awaaz	Saaz Aur Awaaz	0	1966	\N	135	Drama,Mystery,Romance
tt0206050	short	It's Not Unusual	It's Not Unusual	0	1995	\N	15	Short
tt0175633	movie	Furto di sera bel colpo si spera	Furto di sera bel colpo si spera	0	1973	\N	\N	Comedy,Crime
tt0007035	movie	A Maori Maid's Love	A Maori Maid's Love	0	1916	\N	\N	Drama
tt0154261	short	Buceadores de combate	Buceadores de combate	0	1968	\N	12	Documentary,Short
tt0165134	movie	The Cavalier of the Streets	The Cavalier of the Streets	0	1937	\N	70	\N
tt0031184	movie	Cose dell'altro mondo	Cose dell'altro mondo	0	1939	\N	80	Comedy
tt0086327	movie	Smärtgränsen	Smärtgränsen	0	1983	\N	78	Documentary
tt0244796	short	Skipper's Flirtation	Skipper's Flirtation	0	1921	\N	\N	Comedy,Short
tt0147572	short	Suomen parhaillaan käyvästä vapaustaistelusta	Suomen parhaillaan käyvästä vapaustaistelusta	0	1918	\N	14	Documentary,Short
tt0087427	tvEpisode	Pilot	Pilot	0	1984	\N	100	Action,Drama,Thriller
tt0076238	movie	Joy	Joy	1	1977	\N	75	Adult
tt0081384	tvMovie	The Promise of Love	The Promise of Love	0	1980	\N	96	Drama,Romance
tt0151189	movie	Kasach	Kasach	0	1984	\N	90	Drama,Music,Romance
tt0131738	video	Anal House Party	Anal House Party	1	1993	\N	75	Adult
tt0203227	tvMiniSeries	Ronin Warriors: New Adventures OVA - Legend of the Inferno Armor	Yoroi-den samurai torupa kikotei densetsu	0	1989	1990	\N	Action,Animation,Fantasy
tt0113868	movie	Multiple Futures	Multiple Futures	0	1995	\N	108	Comedy,Drama
tt0138559	movie	Kontakt!	Kontakt!	0	1956	\N	97	Documentary,Drama,War
tt0215642	short	Come Fuck with Me	Come Fuck with Me	1	1968	\N	\N	Adult,Short
tt0174810	movie	Kazaki	Kazaki	0	1961	\N	97	Drama,Romance
tt0046122	movie	The Nebraskan	The Nebraskan	0	1953	\N	68	Drama,Western
tt0061894	movie	The Last Safari	The Last Safari	0	1967	\N	110	Adventure
tt0116413	movie	Poor But Beautiful	Giovani e belli	0	1996	\N	90	Comedy
tt0213593	short	David	David	0	1952	\N	40	Documentary,Drama,Short
tt0087657	movie	Le Léopard	Le Léopard	0	1984	\N	86	Action,Adventure
tt0032339	movie	A Chump at Oxford	A Chump at Oxford	0	1940	\N	62	Comedy,Family
tt0229047	short	With the Canadians in Korea	With the Canadians in Korea	0	1952	\N	16	Documentary,Short
tt0197349	movie	Cendrillon de Paris	Cendrillon de Paris	0	1930	\N	\N	\N
tt0195295	video	Souvenirs	Souvenirs	1	1997	\N	\N	Adult
tt0186449	movie	Pinocchio in Outer Space	Pinocchio in Outer Space	0	1965	\N	71	Adventure,Animation,Family
tt0164683	tvMovie	A Saintly Switch	A Saintly Switch	0	1999	\N	88	Comedy,Family,Fantasy
tt0195029	video	Lolita Forever	Lolita for Ever (Lolita per sempre)	1	1991	\N	73	Adult,Drama
tt0038453	movie	The Dark Corner	The Dark Corner	0	1946	\N	99	Crime,Drama,Film-Noir
tt0240992	short	The Treacherous Spring Board	The Treacherous Spring Board	0	1898	\N	\N	Comedy,Short
tt0059485	movie	Murder in Mississippi	Murder in Mississippi	0	1965	\N	84	Crime,Drama
tt0149835	short	Beer Parade	Beer Parade	0	1933	\N	6	Animation,Comedy,Fantasy
tt0041258	movie	Confidencias de un ruletero	Confidencias de un ruletero	0	1949	\N	100	Comedy,Crime,Drama
tt0108570	video	A Wind Named Amnesia	Kaze no na wa amunejia	0	1990	\N	80	Action,Adventure,Animation
tt0194664	movie	Angels	Angels	0	1976	\N	90	Comedy,Fantasy
tt0043663	movie	I Can Get It for You Wholesale	I Can Get It for You Wholesale	0	1951	\N	91	Drama,Romance
tt0082724	tvMovie	A Matter of Life and Death	A Matter of Life and Death	0	1981	\N	104	Drama
tt0015641	movie	Boy	Boy	0	1926	\N	72	Drama
tt0172505	movie	Goldilocks and the Three Bears	Goldilocks and the Three Bears	0	1995	\N	88	Comedy
tt0049241	movie	Fun at St Fanny's	Fun at St Fanny's	0	1955	\N	80	Comedy
tt0004567	movie	The Seats of the Mighty	The Seats of the Mighty	0	1914	\N	70	Drama
tt0158000	short	Miró, l'altre	Miró, l'altre	0	1969	\N	18	Documentary,Short
tt0193526	short	The Stenog	The Stenog	0	1918	\N	\N	Comedy,Drama,Short
tt0106176	tvMiniSeries	The Wild West	The Wild West	0	1993	1993	834	History
tt0166515	movie	Buenos Aires Kill Me	Buenos Aires me mata	0	1998	\N	102	Drama,Musical
tt0174879	movie	El lobo	El lobo	0	1920	\N	\N	\N
tt0232661	short	Smoke City	Smoke City	0	1999	\N	\N	Animation,Short
tt0168943	movie	The Last Load	The Last Load	0	1948	\N	57	Family
tt0191415	movie	SOS Over Taiga	SOS nad taygoy	0	1976	\N	84	Action
tt0239497	movie	Jadu E Mohabat	Jadu E Mohabat	0	1931	\N	\N	\N
tt0092598	movie	Broken April	Avril brisé	0	1987	\N	100	Drama
tt0138083	tvEpisode	Seasonal Differences	Seasonal Differences	0	1987	\N	45	Adventure,Comedy,Drama
tt0050637	movie	Nature Girl and the Slaver	Liane - die weiße Sklavin	0	1957	\N	68	Adventure,Drama,Romance
tt0238527	movie	Pori Jara Japun	Pori Jara Japun	0	1981	\N	\N	\N
tt0173375	short	Dead, Read It!	Táto, precti to!	0	1963	\N	33	Short
tt0050223	movie	Calypso Joe	Calypso Joe	0	1957	\N	76	Drama,Musical,Romance
tt0040288	movie	The Lame Devil	Le diable boiteux	0	1948	\N	125	Biography,Drama,History
tt0030938	movie	The Four Companions	Die 4 Gesellen	0	1938	\N	96	Drama,Romance
tt0254806	movie	Sureshot	Sureshot	0	1996	\N	\N	\N
tt0037523	movie	Bambú	Bambú	0	1945	\N	98	Comedy
tt0259727	movie	A Voice from Heaven	A Voice from Heaven	0	1999	\N	60	Documentary,Music
tt0063317	movie	Mohr und die Raben von London	Mohr und die Raben von London	0	1968	\N	95	\N
tt0061970	movie	Mi secretaria está loca, loca, loca	Mi secretaria está loca, loca, loca	0	1967	\N	68	Comedy,Musical
tt0088559	tvSeries	MacGyver	MacGyver	0	1985	1992	48	Action,Adventure,Crime
tt0225903	movie	A Great White Bird	A Great White Bird	0	1976	\N	52	Documentary
tt0195390	movie	Vigilantes y ladrones	Vigilantes y ladrones	0	1952	\N	62	Comedy
tt0127701	video	New Positions	New Positions	1	1994	\N	68	Adult,Drama,Fantasy
tt0152902	movie	Tantala's Fat Rack	Tantala's Fat Rack	1	1990	\N	\N	Adult
tt0143318	short	Jephtah's Daughter: A Biblical Tragedy	Jephtah's Daughter: A Biblical Tragedy	0	1909	\N	\N	Drama,Short
tt0149416	tvSeries	The Army Game	The Army Game	0	1957	1961	30	Comedy
tt0236960	movie	Wild Chickens	Agries kotes	0	1981	\N	84	Comedy
tt0040357	movie	The Fighting Ranger	The Fighting Ranger	0	1948	\N	57	Drama,Western
tt0011175	short	Farm Efficiency	Farm Efficiency	0	1920	\N	\N	Animation,Comedy,Short
tt0190399	movie	Flor de piolas	Flor de piolas	0	1969	\N	85	Comedy
tt0026017	movie	You're Telling Me!	You're Telling Me!	0	1934	\N	66	Comedy
tt0018250	movie	Pajamas	Pajamas	0	1927	\N	60	Comedy,Romance
tt0071846	movie	Miss O'Gynie and the Flower Men	Miss O'Gynie et les hommes fleurs	0	1974	\N	102	Drama
tt0031535	movie	King of the Turf	King of the Turf	0	1939	\N	88	Drama,Romance,Sport
tt0112107	tvSeries	O.J. på nye eventyr	O.J. på nye eventyr	0	1995	\N	30	Comedy
tt0103192	movie	Vegas in Space	Vegas in Space	0	1991	\N	85	Comedy,Sci-Fi
tt0185153	short	American Saboteur	American Saboteur	0	1943	\N	6	Documentary,Short
tt0041527	movie	Johnny Allegro	Johnny Allegro	0	1949	\N	81	Crime,Drama,Film-Noir
tt0131665	tvSeries	World Tour of Australia	World Tour of Australia	0	1996	\N	60	Comedy,Documentary
tt0236606	tvEpisode	Planet Earth: Episode 11	Planet Earth: Episode 11	0	1995	\N	52	\N
tt0053969	movie	Juanito	Juanito	0	1960	\N	97	Adventure,Drama,Western
tt0193036	movie	Can't Wait	Can't Wait	0	1998	\N	\N	\N
tt0016538	movie	Wildfire	Wildfire	0	1925	\N	70	Drama
tt0072973	movie	Farewell, My Lovely	Farewell, My Lovely	0	1975	\N	95	Crime,Drama,Mystery
tt0237191	short	The Courtyard	Dvor	0	1984	\N	\N	Short
tt0256044	movie	Galway Plays Mancini	Galway Plays Mancini	0	1983	\N	\N	Documentary,Music
tt0040651	movie	The Silk Noose	Noose	0	1948	\N	72	Crime,Drama
tt0083047	movie	Tara Tara Tara Tara	Tara Tara Tara Tara	1	1980	\N	78	Adult
tt0207121	short	Spotlight No. 2	Spotlight No. 2	0	1951	\N	11	Documentary,Short
tt0057362	movie	Nine Hours to Rama	Nine Hours to Rama	0	1963	\N	124	Crime,Drama,History
tt0198892	short	La passion selon Florimond	La passion selon Florimond	0	1969	\N	6	Short
tt0213539	movie	La candide madame Duff	La candide madame Duff	0	2000	\N	90	Drama
tt0145004	movie	Overnight Models	Jagd auf Jungfrauen	0	1973	\N	90	Comedy
tt0192679	movie	A Time to Remember	Hong se lian ren	0	1998	\N	98	Drama,Romance
tt0173596	tvSeries	S.P.Q.R.	S.P.Q.R.	0	1998	1998	90	Comedy
tt0106188	tvMovie	12:01	12:01	0	1993	\N	92	Comedy,Sci-Fi,Thriller
tt0089178	movie	Erotic Escape	Fuga scabrosamente pericolosa	0	1981	\N	85	Action,Adventure
tt0121259	movie	The Unwritten Law	Fat ngoi ching	0	1985	\N	102	Crime
tt0087802	movie	The Nine Demons	Jiu zi tian mo	0	1984	\N	95	Action,Fantasy,Horror
tt0217412	movie	Dynamite	Dynamite	1	1978	\N	\N	Adult,Thriller
tt0110138	movie	Inner Sanctum II	Inner Sanctum II	0	1994	\N	82	Drama,Horror,Romance
tt0225922	short	Harbor Defenses	Harbor Defenses	0	1898	\N	\N	Documentary,Short
tt0006370	movie	The Argonauts of California - 1849	The Argonauts of California - 1849	0	1916	\N	\N	Drama,History
tt0124292	movie	Ballade i Nyhavn	Ballade i Nyhavn	0	1942	\N	91	Comedy,Crime,Drama
tt0055910	movie	Sundays and Cybèle	Les dimanches de Ville d'Avray	0	1962	\N	111	Drama
tt0100522	movie	Ruby and Rata	Ruby and Rata	0	1990	\N	111	Comedy,Drama
tt0071786	movie	The Earth Is a Sinful Song	Maa on syntinen laulu	0	1973	\N	108	Drama
tt0108722	tvSeries	Cheese	Cheese	0	1994	\N	\N	Comedy
tt0213160	short	Play Time	Play Time	0	1999	\N	30	Short
tt0088243	tvMovie	Tenko Reunion	Tenko Reunion	0	1985	\N	110	Drama,History,War
tt0234535	tvEpisode	Das Prämienkind	Das Prämienkind	0	1986	\N	107	Comedy,Music
tt0258370	tvSeries	Promoting Health	Promoting Health	0	1996	\N	\N	\N
tt0096121	movie	Sluga	Sluga	0	1989	\N	141	Drama
tt0067770	movie	Red Sun	Soleil rouge	0	1971	\N	112	Action,Drama,Western
tt0181133	video	A Vision in Heather	A Vision in Heather	1	1991	\N	\N	Adult
tt0085473	movie	Eddie Macon's Run	Eddie Macon's Run	0	1983	\N	95	Action,Adventure,Crime
tt0093270	movie	Into the Fire	Into the Fire	0	1987	\N	88	Crime,Drama,Romance
tt0033815	movie	Lasse Maja	Lasse-Maja	0	1941	\N	115	Comedy
tt0200201	movie	La taverne du poisson couronné	La taverne du poisson couronné	0	1947	\N	104	Drama
tt0086217	tvMovie	Rumours of Glory	Rumours of Glory	0	1983	\N	81	Documentary
tt0023774	movie	Aves sin rumbo	Aves sin rumbo	0	1934	\N	\N	Comedy
tt0061868	movie	King Kong Escapes	Kingu Kongu no gyakushû	0	1967	\N	96	Action,Adventure,Family
tt0170080	movie	Jeunesse	Jeunesse	0	1934	\N	99	Drama
tt0236049	short	Calgary Jubilee Stampede	Calgary Jubilee Stampede	0	1963	\N	19	Documentary,Short
tt0222611	tvSeries	Por amor	Por amor	0	1987	\N	\N	\N
tt0176580	movie	El bulín	El bulín	0	1969	\N	87	Comedy
tt0078889	movie	Bobo Jacco	Bobo Jacco	0	1979	\N	90	\N
tt0039961	short	Visite à Félix Labisse	Visite à Félix Labisse	0	1947	\N	15	Documentary,Short
tt0235224	short	Benoît	Benoît	0	1965	\N	12	Short
tt0156387	movie	Chal Baaz	Chal Baaz	0	1958	\N	\N	Action
tt0075526	tvMiniSeries	Will Shakespeare	Will Shakespeare	0	1978	1978	60	Biography,Drama,History
tt0050029	tvSeries	Hotel Cosmopolitan	Hotel Cosmopolitan	0	1957	\N	\N	\N
tt0189564	short	The Green Girdle	The Green Girdle	0	1944	\N	10	Documentary,Short
tt0143934	short	There's Music in the Hair	There's Music in the Hair	0	1913	\N	\N	Comedy,Short
tt0108964	tvSeries	Toen was geluk heel gewoon	Toen was geluk heel gewoon	0	1994	2009	25	Comedy
tt0029946	movie	A Brivele der mamen	A Brivele der mamen	0	1938	\N	106	Drama
tt0141428	movie	Jealous Lovers	Jealous Lovers	1	1989	\N	\N	Adult
tt0017973	movie	The Heart of Maryland	The Heart of Maryland	0	1927	\N	60	Action,Drama,Romance
tt0010922	short	Wrangling Dudes	Wrangling Dudes	0	1919	\N	\N	Documentary,Short
tt0190520	movie	Land of Doom	Land of Doom	0	1986	\N	87	Action,Adventure,Sci-Fi
tt0015312	movie	Secrets	Secrets	0	1924	\N	108	Drama
tt0221618	video	Swedish Erotica 7	Swedish Erotica 7	1	1978	\N	60	Adult
tt0136629	tvEpisode	Dr. Vogt - Beförderung	Dr. Vogt - Beförderung	0	1997	\N	90	Drama
tt0177331	short	Veilig rijen	Veilig rijen	0	1997	\N	4	Drama,Short
tt0252835	movie	Ahmadabad Congress	Ahmadabad Congress	0	1922	\N	\N	\N
tt0049550	movie	Nothing But Trouble with Love	Nichts als Ärger mit der Liebe	0	1956	\N	95	Comedy
tt0014861	short	Earth's Oddities	Earth's Oddities	0	1924	\N	\N	Animation,Short
tt0246202	movie	Roshagadu	Roshagadu	0	1984	\N	90	Action,Drama
tt0244253	short	Three Poems by Spoon Jackson	Three Poems by Spoon Jackson	0	2003	\N	14	Documentary,Short
tt0174216	tvMovie	Sluga	Sluga	0	1973	\N	42	Drama
tt0245170	video	Introducing Chelsea Charms	Introducing Chelsea Charms	1	2000	\N	43	Adult
tt0082118	movie	The Burning	The Burning	0	1981	\N	91	Horror
tt0020906	short	Frolicking Fish	Frolicking Fish	0	1930	\N	6	Animation,Comedy,Family
tt0101151	tvMiniSeries	Nepredvidennye vizity	Nepredvidennye vizity	0	1991	\N	\N	Drama
tt0149657	movie	Amour, autocar et boîtes de nuit	Amour, autocar et boîtes de nuit	0	1960	\N	85	\N
tt0160457	movie	Leonard Cohen: Spring 1996	Leonard Cohen: Printemps 96	0	1997	\N	52	Documentary
tt0144124	short	Buzzards Over Bagdad	Buzzards Over Bagdad	0	1951	\N	8	Short
tt0176443	video	Anal Island	Anal Island	1	1996	\N	104	Adult
tt0158288	short	The Tree of Life	The Tree of Life	0	1976	\N	29	Documentary,Short
tt0112995	movie	Excessive Force II: Force on Force	Excessive Force II: Force on Force	0	1995	\N	88	Action,Drama
tt0160285	movie	For Which He Stands	For Which He Stands	0	1996	\N	88	Action,Crime,Drama
tt0054367	movie	Tall Story	Tall Story	0	1960	\N	91	Comedy,Sport
tt0218882	movie	Los chicos de la prensa	Los chicos de la prensa	0	1921	\N	\N	\N
tt0001209	short	Una farsa de colas	Una farsa de colas	0	1910	\N	\N	Comedy,Short
tt0233996	short	Jäykkä, kapea ja pelokas	Jäykkä, kapea ja pelokas	0	1997	\N	14	Documentary,Short
tt0122871	video	The Adventures of Major Morehead	The Adventures of Major Morehead	1	1994	\N	85	Adult,Comedy,Romance
tt0044058	short	Soldados de Marruecos	Soldados de Marruecos	0	1951	\N	7	Documentary,Short
tt0081411	movie	Rendez-moi ma peau...	Rendez-moi ma peau...	0	1980	\N	85	Comedy,Fantasy
tt0056106	movie	Una isla con tomate	Una isla con tomate	0	1962	\N	85	Comedy
tt0078984	tvEpisode	Comedians	Comedians	0	1979	\N	94	Comedy,Drama,Horror
tt0131196	video	10, 000 Anal Maniacs	10,000 Anal Maniacs	1	1993	\N	75	Adult,Comedy
tt0096553	tvSeries	Camp Candy	Camp Candy	0	1989	1992	30	Adventure,Animation,Comedy
tt0092588	movie	Association of Wrongdoers	Association de malfaiteurs	0	1987	\N	104	Adventure,Comedy,Mystery
tt0054666	movie	La barranca sangrienta	La barranca sangrienta	0	1962	\N	82	Adventure,Drama,Mystery
tt0186408	tvMovie	An Ordinary Miracle	Obyknovennoe chudo	0	1979	\N	138	Comedy,Fantasy,Musical
tt0234660	movie	Satyawadi Raja Harishchandra	Satyawadi Raja Harishchandra	0	1931	\N	\N	\N
tt0226715	tvSeries	La viuda blanca	La viuda blanca	0	1986	\N	60	Drama,Romance
tt0257468	movie	Las cariñosas	Las cariñosas	0	1979	\N	105	Comedy
tt0116341	movie	Forest Warrior	Forest Warrior	0	1996	\N	93	Action,Adventure,Comedy
tt0106793	movie	Eddie Presley	Eddie Presley	0	1992	\N	106	Comedy,Drama
tt0252642	movie	Mountain Lion: An American Hunter	Mountain Lion: An American Hunter	0	2000	\N	\N	\N
tt0001512	short	The Border Ranger	The Border Ranger	0	1911	\N	\N	Short,Western
tt0251274	short	Moments with the Maestro	Moments with the Maestro	0	1970	\N	17	Documentary,Short
tt0182877	short	Cataluña a través del románico: Segria - Garrigues - Noguera	Cataluña a través del románico: Segria - Garrigues - Noguera	0	1972	\N	12	Documentary,History,Short
tt0115011	short	Yankale	Yankale	0	1996	\N	9	Animation,Short
tt0103344	movie	Éljen anyád!	Éljen anyád!	0	1992	\N	105	Drama
tt0149236	short	Tangled Television	Tangled Television	0	1940	\N	7	Animation,Short
tt0085353	movie	Comme en Californie	Comme en Californie	0	1983	\N	81	Documentary
tt0150794	short	Growing Pains	Growing Pains	0	1953	\N	7	Animation,Short
tt0044322	movie	Adventures in Vienna	Abenteuer in Wien	0	1952	\N	89	Crime,Drama
tt0210118	tvMovie	Ike	Ike	0	1986	\N	60	Biography,Drama
tt0161017	movie	Trois marins en bordée	Trois marins en bordée	0	1957	\N	88	Comedy
tt0054138	movie	Oklahoma Territory	Oklahoma Territory	0	1960	\N	67	Drama,Western
tt0056724	movie	Zorro in the Court of Spain	Zorro alla corte di Spagna	0	1962	\N	94	Adventure,Drama,Western
tt0233681	short	Eye Witness No. 90	Eye Witness No. 90	0	1957	\N	11	Short
tt0071756	movie	Lifespan	Lifespan	0	1975	\N	85	Drama,Mystery,Sci-Fi
tt0051145	movie	Utah Blaine	Utah Blaine	0	1957	\N	75	Drama,Western
tt0035108	short	Mødrehjælpen	Mødrehjælpen	0	1942	\N	12	Documentary,Short
tt0246863	movie	Pork Pie	Pork Pie	0	1998	\N	54	\N
tt0090001	movie	Sezon chudes	Sezon chudes	0	1985	\N	92	Comedy,Musical
tt0214156	movie	Sri Thyagaraja	Sri Thyagaraja	0	1937	\N	\N	\N
tt0198521	video	Good Dogs	Good Dogs	0	1999	\N	\N	Comedy,Short
tt0203129	movie	The Forbidden Fruit	Shin Kôkôsei blues	0	1970	\N	83	Drama
tt0118118	movie	War of the Under World	Hung hing chai: Gong woo dai fung bou	0	1996	\N	97	Action,Crime
tt0172225	movie	Centenarul N. Balcescu	Centenarul N. Balcescu	0	1953	\N	\N	Documentary
tt0225960	movie	Hulleras	Hulleras	0	1980	\N	\N	\N
tt0179458	video	Savage Vengance	Savage Vengeance	0	1993	\N	65	Horror,Thriller
tt0234297	tvEpisode	Harrys Pech	Harrys Pech	0	1999	\N	90	Crime
tt0204792	movie	The Eagle and the Dove	L'aigle et la colombe	0	1977	\N	100	Drama,Thriller
tt0047204	movie	The Major Off the Highway	Majuri maantieltä	0	1954	\N	66	Comedy
tt0184496	movie	Poverty Wants to Have a Good Time	I ftoheia thelei kaloperasi	0	1958	\N	83	Comedy
tt0163104	short	Mister Smarty	Mister Smarty	0	1936	\N	19	Comedy,Short
tt0074823	tvEpisode	Loyalties	Loyalties	0	1976	\N	\N	Drama
tt0157603	movie	Et ta soeur	Et ta soeur	0	1958	\N	75	\N
tt0149359	short	Wet Sex 1	Wet Sex 1	1	1992	\N	30	Adult,Short
tt0106515	video	Candy the Stripper	Candy the Stripper	0	1983	\N	93	Drama,Romance
tt0028466	movie	The Vigilantes Are Coming	The Vigilantes Are Coming	0	1936	\N	229	Drama,Western
tt0057074	movie	Summer Frenzy	Frenesia dell'estate	0	1964	\N	100	Comedy
